Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Aero Kinetics Aviation,https://www.crunchbase.com/organization/aero-kinetics-aviation,"Fort Worth, Texas, United States","Aero Kinetics is an agile 21st century Aerospace and Defense firm with distinct business units in Unmanned Aircraft Systems, Aviation Engineering and Certification, Special Missions Operations, Aviation Consulting, and Aircraft Maintenance and Management. Founded by W. Hulsey Smith in 2003, Aero Kinetics rapidly delivers aerospace and defense technology, services, and solutions to clients enabling them to maintain technological and operational superiority, by bridging the gap between the conceptual and the tangible. Aero Kinetics has a proven track record of success, spanning more than a decade. Committed to providing clients with the very best in diversified technologies, Aero Kinetics continues to focus its growth on the commercial sector through internal advancements in emerging markets such as Unmanned Aircraft Systems.",Active,For Profit,,,2003-01-01,year,Aerospace
Dallas Aeronautical Services,https://www.crunchbase.com/organization/dallas-aeronautical-services,"Cedar Hill, Texas, United States","Dallas Aeronautical Services offers thrust reversers, control surfaces, engine cowls, pylons, and floor panels, as well as radome repair and testing. They serve private, corporate, commercial, and military customers.",Active,For Profit,,,2004-01-01,year,"Aerospace, Industrial, Technical Support"
Lighter Than Air Systems,https://www.crunchbase.com/organization/lighter-than-air-systems,"Jacksonville, Florida, United States",LTAS develops and sells advanced surveillance solutions including aerial and land based systems to U.S. and international governments and commercial customers. Currently fielded LTAS systems include advanced tactical aerostat systems and various land based systems using telescoping and pneumatic masts and poles. LTAS is currently providing systems for various government evaluation programs intent on supporting the warfighter and improving their field capabilities.,Active,For Profit,,,2009-01-01,year,Aerospace
Rotomotion,https://www.crunchbase.com/organization/rotomotion,"Charleston, South Carolina, United States","Rotomotion designs, manufactures and operates helicopter robots (a.k.a. UAV) and aerial robotic systems and components. Rotomotion systems are designed to be affordable aerial platforms for cameras and other sensor payloads.",Active,For Profit,,,2003-01-01,year,Aerospace
Air Tech Consulting,https://www.crunchbase.com/organization/air-tech-consulting,"Los Angeles, California, United States",,Active,For Profit,,,2003-01-01,day,"Aerospace, Consulting, Service Industry"
Norton Aviation,https://www.crunchbase.com/organization/norton-aviation,"Longboat Key, Florida, United States","Norton Aviation is an aviation company specializing in the very light jet market providing a variety of services for the owner-operator from piloting and instruction to leasing and delivery. Norton Aviation works closely with both the FAA and insurance underwriters to insure all the pilot training will comply with both the FAA and the insurance policies. The team of pilot instructors and examiners can provide not only the training but the FAA check ride too. They can help them through the complicated search, purchase, and delivery of an aircraft.",Active,For Profit,,,2003-01-01,year,"Air Transportation, Consulting, Leasing, Training"
Nafco USA,https://www.crunchbase.com/organization/nafco-usa,"Carson City, Nevada, United States","Nafco USA offers anchor nut, bulkhead nut strap, clinchnut, gang channel, jiffynut, nut plate, press-in inserts, sealed dome nut assemblies, stressnut, castellated nut, collar nut, microhex, shank nut, slab nut. series dome nut, series collar nut, series jiffynut, series clinchnut, series retainer nut, and miniature microhex nut.",Active,For Profit,,,2008-01-01,year,"Aerospace, Industrial, Manufacturing, Product Design"
Branson Airport,https://www.crunchbase.com/organization/branson-airport,"Hollister, Missouri, United States",,Active,For Profit,,,2009-01-01,year,"Air Transportation, Commercial, Service Industry"
Exact Aerospace,https://www.crunchbase.com/organization/exact-aerospace,"Auburn, Washington, United States","Exact Aerospace manufactures sheet metal parts, assemblies, and machined components. They are committed to providing quality aerospace goods with integrity, employing cutting-edge technology. They own and operate efficient machines for producing end products used in a variety of aerospace markets.",Active,For Profit,,,2006-01-01,year,"Aerospace, Industrial, Manufacturing, Mechanical Engineering"
Aero Excel Components,https://www.crunchbase.com/organization/aero-excel-components,"Miramar Beach, Florida, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Asset Management, Direct Sales, Manufacturing"
American Aviation Academy,https://www.crunchbase.com/organization/american-aviation-academy,"El Cajon, California, United States","The American Aviation Academy offers FAA part 141 and part 61 training programs in accordance with each student's aviation goals and receives ICAO recognition for its authorizations. Part 141 FAA training programs are more appealing both domestically and internationally, for a variety of reasons. It is common for many authorities within the aviation or helicopter industries around the world to require a pilot to complete Part 141 before pursuing a career as a pilot.",Active,For Profit,,,2008-01-01,year,"Aerospace, Air Transportation, Education, Training"
EnrGies,https://www.crunchbase.com/organization/enrgies,"Huntsville, Alabama, United States",,Active,For Profit,,,2005-01-01,day,"Aerospace, Professional Services, Software"
XP Services,https://www.crunchbase.com/organization/xp-services,"Tullahoma, Tennessee, United States",,Active,For Profit,,,2005-01-01,year,"Aerospace, Consulting, Product Research, Simulation"
Muskogee Technology,https://www.crunchbase.com/organization/muskogee-technology,"Atmore, Alabama, United States","Muskogee Technology manufactures goods and provides services to help meet the needs of the defense, oil and gas, and aerospace-related industries. It provides a full range of manufacturing technology and fabrication services including composite cutting/kitting services, inventory management, various levels of metal fabrication, CNC precision machining, and others.",Active,For Profit,,,2008-01-01,year,"Aerospace, Industrial Manufacturing, Machinery Manufacturing, Manufacturing"
Aviation Maintenance Professionals,https://www.crunchbase.com/organization/aviation-maintenance-professionals,"Arlington, Texas, United States","Aviation Maintenance Professionals provides combined services, including AOG, airframe maintenance, avionics, interior refurbishment, paint services, and APU support services. They offer DOM services and tracking services to meet the individual needs.",Active,For Profit,,,2008-01-01,year,"Aerospace, Mechanical Engineering, Service Industry"
Aeronautix,https://www.crunchbase.com/organization/aeronautix,"Wichita, Kansas, United States",,Active,For Profit,,,2006-01-01,year,"Aerospace, Industrial Engineering, Manufacturing, Product Design"
Aerospace Applications North America,https://www.crunchbase.com/organization/aerospace-applications-north-america,"Houston, Texas, United States","Aerospace Applications North America specializes in human-machine interfaces. Their services include spacecraft display prototyping, user interface design, prototype hardware, data analysis, ice cubes service, and YAMCS.",Active,For Profit,,,2004-01-01,year,"Aerospace, Hardware, Software"
Performance Plus,https://www.crunchbase.com/organization/performance-plus-bfbd,"Charlo, Montana, United States",,Active,For Profit,,,2007-01-01,year,"Air Transportation, Logistics, Transportation"
Stratos Aircraft,https://www.crunchbase.com/organization/stratos-aircraft,"Redmond, Oregon, United States",,Active,For Profit,,,2007-01-01,year,"Aerospace, Industrial Manufacturing, Manufacturing"
Aero8,https://www.crunchbase.com/organization/aero8,"Winston Salem, North Carolina, United States","Aero8 offers AOG support and supply chain management services. Their service include 24/7 AOG services, APU parts support, Aviation inventory valuation, Consignment inventory sales, Propeller parts support, Repair management, Turnkey purchasing services, and Special services available upon request. Their associates have vast experience, which includes supporting many types of MRO operations, airlines, corporate aviation, and government contractors.",Active,For Profit,,,2009-01-01,year,"Aerospace, Commercial, Supply Chain Management, Technical Support"
ASL Global Logistics,https://www.crunchbase.com/organization/asl-global-logistics,"Houston, Texas, United States",,Active,For Profit,,,2008-01-01,year,"Air Transportation, Freight Service, Logistics, Warehousing"
Constellation Aviation Solutions,https://www.crunchbase.com/organization/constellation-aviation-solutions,"Orlando, Florida, United States","Constellation Aviation Solutions provides engineering, safety, acquisition, implementation/deployment, and program management-related services to local, state, federal, and private sector customers.",Active,For Profit,,,2005-01-01,year,"Aerospace, Consulting, Training"
Environetix Technologies Corporation,https://www.crunchbase.com/organization/environetix-technologies-corporation,"Orono, Maine, United States",,Active,For Profit,,,2009-01-01,year,"Aerospace, Consulting, Energy"
Phyre Technologies,https://www.crunchbase.com/organization/phyre-technologies,"El Cajon, California, United States","Phyre Technologies, Inc. is a privately held San Diego area based research and development company. Phyre specializes in catalyst-based oxygen removal systems for both liquids and gasses. The company has developed patented and patent pending technologies for the removal of dissolved oxygen and other gasses from various liquids. Phyre also holds patents for the removal of oxygen and fuel vapor from fuel storage vessels and fuel tanks.",Active,For Profit,,,2004-01-01,year,Aerospace
