Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Chesapeake Bay Helicopters,https://www.crunchbase.com/organization/chesapeake-bay-helicopters,"Chesapeake, Virginia, United States",,Active,For Profit,,,1998-01-01,year,"Aerospace, Construction, Energy, Oil and Gas"
StratusG,https://www.crunchbase.com/organization/stratusg,"Seattle, Washington, United States",,Active,For Profit,,,1996-01-01,year,"Aerospace, Consulting, Information Technology, Life Science"
Larry's Private Car and Limousine Service,https://www.crunchbase.com/organization/larry-s-private-car-and-limousine-service,"Davie, Florida, United States","Larry's Private Car and Limousine Service is a car company that offers airport transportation, cruise port transportation, and event services. They offers customer support through email and phone contact.",Active,For Profit,,,1996-01-01,year,"Air Transportation, Events, Ports and Harbors"
Airline Accessory Service Company,https://www.crunchbase.com/organization/airline-accessory-service-company,"Hamden, Connecticut, United States",,Active,For Profit,,,2000-01-01,year,"Aerospace, Local Business, Mechanical Engineering"
Regional Airline Support Group,https://www.crunchbase.com/organization/regional-airline-support-group,"Coral Springs, Florida, United States",,Active,For Profit,,,1999-11-18,day,"Aerospace, Consulting"
True North Technologies,https://www.crunchbase.com/organization/true-north-technologies,"Hudson, Massachusetts, United States",,Active,For Profit,,,1997-01-01,year,"Air Transportation, Consumer Goods, Manufacturing, Marine Technology"
Corrigan Air Center,https://www.crunchbase.com/organization/corrigan-air-center,"Hondo, Texas, United States","Corrigan Air Center offers chemical stripping, surface etching, and alodine services. They provide corrosion-resistant high-solids polyurethane paint and electrostatic paint application system services. They also offer paint booth air-flow systems and metal polishing services.",Active,For Profit,,,1995-01-01,year,"Aerospace, Air Transportation, Chemical"
Avion Manufacturing,https://www.crunchbase.com/organization/avion-manufacturing,"Wright City, Missouri, United States",,Active,For Profit,,,2002-01-01,year,"Aerospace, Manufacturing, Mechanical Engineering"
Aero Marine Interior,https://www.crunchbase.com/organization/aero-marine-interior,"Miami, Florida, United States","Aero Marine Interior offers aircraft interior overhaul, refurbishment, upholstery, and carpeting services. overhaul and refurbishment of flight crew seats are one of the aero marine interior, inc.'s specialties. a flight crew seat is typically overhauled with new sheep skin seat cushion covers, plastic trim, re-webbed seat/shoulder belts, and frame paint.",Active,For Profit,,,2000-01-01,year,"Aerospace, Interior Design, Mechanical Engineering"
Atlanta Air Charter,https://www.crunchbase.com/organization/atlanta-air-charter,"Kennesaw, Georgia, United States",,Active,For Profit,,,2002-01-01,year,"Aerospace, Air Transportation, Fleet Management, Travel"
Online Air Deal,https://www.crunchbase.com/organization/online-air-deal,"Flanders, New Jersey, United States",,Active,For Profit,,,2000-01-01,year,"Air Transportation, Reservations, Travel"
IOT Systems,https://www.crunchbase.com/organization/iot-systems,"Hagerstown, Maryland, United States",,Active,For Profit,,,2002-01-01,year,Aerospace
ATCO LANAIR,https://www.crunchbase.com/organization/atco-lanair,"Newington, New Hampshire, United States",,Active,For Profit,,,1996-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
Flightwise,https://www.crunchbase.com/organization/flightwise,"Orlando, Florida, United States",,Active,For Profit,,,2000-01-01,year,"Aerospace, Information Services, Real Time"
Industrial Smoke and Mirrors,https://www.crunchbase.com/organization/industrial-smoke-and-mirrors,"Orlando, Florida, United States",,Active,For Profit,,,1995-01-01,year,"Aerospace, Electrical Distribution, Manufacturing, Mechanical Engineering, Simulation"
Big Sky Aviation,https://www.crunchbase.com/organization/big-sky-aviation,"Palm Beach, Florida, United States",,Active,For Profit,,,2000-01-01,year,"Aerospace, Commercial, Customer Service"
Power Flow Systems,https://www.crunchbase.com/organization/power-flow-systems,"Daytona Beach, Florida, United States","Power Flow Systems product line includes six-cylinder continental engines for cessna 180, 185, and 205 models, piper pa18 and pa20/22 series aircraft, and hartzell 2-blade aluminum propellers, glastar, grumman, and mooney aircraft.",Active,For Profit,,,1997-01-01,year,"Air Transportation, Industrial Design, Industrial Manufacturing, Manufacturing"
Process Solutions Corp.,https://www.crunchbase.com/organization/process-solutions,"Stafford, Texas, United States","Automation and Control Specialists Process Solutions Corp. offers dependable instrumentation that has been advancing technology industries and processes since 1999. Located in Stafford, Texas, we are a manufacturer’s representative and  distributor of instrumentation and automation components; our adept team of engineers also provide full package solutions that allow our users to increase efficiency, accuracy, and profitability through automation and precise process control. Over 100 Years of Team Experience With the best and latest technologies available, our experienced engineers will develop unique solutions to help your team achieve new goals and milestones, using superior instrumentation and custom programming. From refurbishing and servicing parts, to collaborating in designing new technologies, our team will provide the experience and innovation required to maximize the success of your project.",Active,For Profit,,,1999-01-01,year,"Aerospace, Automotive, Food and Beverage, Manufacturing, Oil and Gas, Pharmaceutical, Renewable Energy, Robotics, Test and Measurement, Water"
Tropical Aviation Distributors,https://www.crunchbase.com/organization/tropical-aviation-distributors,"Miami, Florida, United States","Tropical Aviation Distributors is aerospace company that distributes new and used aircrafts. Their products includes air ambulance, aerial survey, flight inspection, float operations, multi mission, parachute operations, search, rescue, surveillance, training, troop transport, utility, and transport. They offers customer support through email and phone contact.",Active,For Profit,,,1998-01-01,year,"Aerospace, Quality Assurance, Training, Wholesale"
Superior Flight School,https://www.crunchbase.com/organization/superior-flight-school,"Kennesaw, Georgia, United States","Superior Flight School offers pilot training. Their program include faa written test prep, faa written testing, biennial flight reviews, and instrument proficiency checks. They offers customer support through  phone contact.",Active,For Profit,,,2001-01-01,year,"Aerospace, Education, Training"
Dauntless Aviation,https://www.crunchbase.com/organization/dauntless-aviation,"Buckingham, Pennsylvania, United States",,Active,For Profit,,,1997-01-01,year,"Aerospace, Information Technology, Software"
FAA Managers Association,https://www.crunchbase.com/organization/faa-managers-association,"Washington, District of Columbia, United States",,Active,For Profit,,,2002-01-01,year,"Advice, Aerospace, Business Development, Consulting"
Mountain Air Helicopters,https://www.crunchbase.com/organization/mountain-air-helicopters,"Los Lunas, New Mexico, United States",,Active,For Profit,,,2002-01-01,year,"Aerospace, Air Transportation, Transportation"
Avionics Technologies,https://www.crunchbase.com/organization/avionics-technologies,"Charleston, South Carolina, United States","Avionics Technologies a nationwide manufactures representative firm focused strictly on the commercial and military Aerospace market. Their team is comprised of the highest level Aerospace professionals and industry leaders that bring experience, knowledge and deep relationships. Their consortium of professionals are essential team members to their client bringing their technology to the market place through their relationships in the industry. ​The ATI team is dedicated to providing OEM's, Tier 1, and Tier 2 manufactures with the cutting edge technology, providing direct face-to-face interactions in support of their customer and clients business.",Active,For Profit,,,1996-01-01,year,"Aerospace, Manufacturing"
J&P Technologies,https://www.crunchbase.com/organization/j-p-technologies,"Houston, Texas, United States",,Active,For Profit,,,1997-01-01,day,"Aerospace, Architecture, Cloud Computing, Software"
Amaszonas Línea Aérea,https://www.crunchbase.com/organization/amaszonas-línea-aérea,"Bolivia, North Carolina, United States",,Active,For Profit,,,1999-10-01,day,"Air Transportation, Transportation, Travel"
Preferred Composite Services,https://www.crunchbase.com/organization/preferred-composite-services,"Doral, Florida, United States","Preferred Composite Services provides composite and metal repairs services. They provide bonding, wire mesh replacement, solid laminate repairs, metal to honeycomb and metal to metal repairs, AOG, field service, and painting services. They address inquiries through online applications and phone calls.",Active,For Profit,,,1996-01-01,year,"Air Transportation, Service Industry"
