Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
OpenSystems Media,https://www.crunchbase.com/organization/opensystems-media,"Scottsdale, Arizona, United States","OpenSystems Media has been the leader in building engaging online, print, and live communities for more than 30 years. Here are our recent accomplishments: -Largest lead generation through webcasts in Embedded, IoT, Aerospace, and Military for the past 5 years -Produced and moderated global events in 10 countries -Sponsored more than 40 industry events each year -One of the largest content producers in the electronics space featuring the leading software, semiconductor, and board level suppliers across multiple markets. -Largest print issues in our market for Military Embedded Systems and Embedded Computing Design -Leading custom content and event producer for both profit and non-profit technology organizations",Active,For Profit,,,1981-04-09,day,"Aerospace, Electronics, Embedded Software, Embedded Systems, Internet of Things, Military, Publishing, Retail"
Kovatch Castings,https://www.crunchbase.com/organization/kovatch-castings,"Uniontown, Ohio, United States","Kovatch Casting provides services in casting such as medical stainless steel casting, heat resistant stainless steel and precision investment casting. Their investment casting process enables multiple part assemblies to be combined into one part eliminating the need for fabrication. Their machine shop can also machine your castings to print - creating a turn-key part for your application. Their ability to produce precise parts to ""near net shape"" means fewer machining hours - and sometimes, none at all. With over 100 ferrous and nonferrous alloys available for pouring, they can produce castings in virtually any metal, for any application.",Active,For Profit,,,1976-01-01,year,"3D Printing, Aerospace, Manufacturing"
National Precision Bearing,https://www.crunchbase.com/organization/national-precision-bearing-group-of-mechatronics-inc-national-precision-bearing,"Preston, Washington, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Dental, Industrial, Industrial Engineering, Manufacturing, Medical, Military, Packaging Services, Semiconductor"
Weatherford Aerospace,https://www.crunchbase.com/organization/weatherford-aerospace,"Weatherford, Texas, United States",,Active,For Profit,,,1973-01-01,year,"Aerospace, Air Transportation, Manufacturing, Retail"
Ti-Coating,https://www.crunchbase.com/organization/ti-coating,"Utica, Michigan, United States",,Active,For Profit,,,1975-01-01,year,"Aerospace, Industrial, Manufacturing"
Avionics Specialist,https://www.crunchbase.com/organization/avionics-specialist-inc,"Memphis, Tennessee, United States",,Active,For Profit,,,1973-01-01,year,"Air Transportation, Manufacturing, Transportation"
Cosmopolitan Travel Service,https://www.crunchbase.com/organization/cosmopolitan-travel-service,"Saint Clair Shores, Michigan, United States",,Active,For Profit,,,1970-01-01,day,"Air Transportation, Hospitality"
Strohwig Industries,https://www.crunchbase.com/organization/strohwig-industries,"Richfield, Wisconsin, United States",,Active,For Profit,,,1978-01-01,day,"Aerospace, Industrial, Machinery Manufacturing, Manufacturing, Mining"
Weldmac Manufacturing Company,https://www.crunchbase.com/organization/weldmac-manufacturing-company,"El Cajon, California, United States",,Active,For Profit,,,1968-01-01,year,"Aerospace, Consulting, Manufacturing, Transportation"
Aviation,https://www.crunchbase.com/organization/aviation,"Hooksett, New Hampshire, United States","Aviation designs and manufactures aircraft ground support test equipment. Typical products include fuel component test stands, generator, and CSD test stands, pneumatic component test stands, and hydraulic component test stands.",Active,For Profit,,,1972-01-01,year,"Aerospace, Industrial, Manufacturing"
Contour Aviation,https://www.crunchbase.com/organization/contour-aviation,"Smyrna, Georgia, United States",,Active,For Profit,,,1981-01-01,year,"Air Transportation, Sales"
Aeronautical Accessories,https://www.crunchbase.com/organization/aeronautical-accessories,"Piney Flats, Tennessee, United States","Aeronautical Accessories provides designs, manufactures, warehouses, and distributes helicopter parts. They offer windows, interiors and trim, and landing gear for aircraft industries.",Active,For Profit,,,1979-01-01,year,"Aerospace, Manufacturing"
Aerospace Systems and Components,https://www.crunchbase.com/organization/aerospace-systems-and-components,"Wichita, Kansas, United States","Aerospace Systems and Components offers pneumatic components for the aerospace, defense, and marine industries. Their facility provides the full in-house capability to fabricate, assemble and test all of their products. In addition to traditional machining and assembly manufacturing practices, their lean production methodology utilizes 3D printing for production modeling and tooling.",Active,For Profit,,,1969-01-01,year,"Aerospace, Industrial Engineering, Manufacturing, Test and Measurement"
Aertech Machining and Manufacturing,https://www.crunchbase.com/organization/aertech-machining-manufacturing,"Jackson, Michigan, United States",,Active,For Profit,,,1983-01-01,year,"Aerospace, Industrial Automation, Machinery Manufacturing, Manufacturing"
Fine Airport Parking,https://www.crunchbase.com/organization/fine-airport-parking,"Tulsa, Oklahoma, United States","Fine Airport Parking operates multi-story parking facilities that offer a variety of services, including electric vehicle charging stations, angled parking, luggage weight stations, a frequent parker program, and headlight restoration, enabling clients to receive parking and auto detailing.",Active,For Profit,,,1983-01-01,year,"Aerospace, Parking, Transportation"
Aristocrat,https://www.crunchbase.com/organization/aristocrat,"Orlando, Florida, United States","Aristocrat provides transportation, car service, and transportation services, including wedding and celebration airport transfers, event automobiles, transportation, and transit services for meetings and conferences. They provide automobile services for transportation for their business, wedding, a vacation, and airport transfer services. They mention their communication details on the website.",Active,For Profit,,,1984-01-01,year,"Air Transportation, Limousine Service, Rental, Transportation, Wedding"
Falcon Insurance Agency,https://www.crunchbase.com/organization/falcon-insurance-agency,"Kerrville, Texas, United States","Falcon Insurance Agency provides insurance solutions to the aviation community and its industry partners. Their status as an industry leader allows them to maintain trusted relationships with all of the major aviation insurance markets. These relationships ensure constant contact as well as direct access to their quote engines for instant quoting, binding, and account servicing functions. This allows Falcon to provide unequalled service to their clients.",Active,For Profit,,,1979-03-27,day,"Aerospace, Commercial Insurance, Drones, Insurance, Life Insurance"
Alek Companies,https://www.crunchbase.com/organization/alek-companies,"Dayton, Ohio, United States","Alek Companies is an AS9100:2009 certified small business prime military contractor. Alek Companies specializes in the manufacturing of mechanical, electronic and electro-mechanical assemblies from concept to design, and prototyping to production, with 100% electrical and functional testing. Incorporated in 1984 Alek Industries was formed to fulfill a military need for high quality aerospace electrical & mechanical components. They offer a complete turnkey facility including electrical engineering, manufacturing integration, and assembly. With over 30 years of experience, our staff, from engineers to assemblers, utilizes a ""team"" approach that will make your project a success. They are an American company providing jobs for American families. They provide products vital to the security for our troops abroad as well as Homeland Security here in the United States. ",Active,For Profit,,,1984-01-01,year,"Aerospace, Electronics, Industrial, Manufacturing"
Unitech Aerospace,https://www.crunchbase.com/organization/agc-aerocomposites,"Hayden, Idaho, United States",Unitech Aerospace supply the aerospace & defense industry with the most advanced composite and metallic solutions. Our global footprint is comprised of strategically located sites enabling us to provide local and immediate support to our customers.,Active,For Profit,,,1980-01-01,year,"Aerospace, Manufacturing"
