Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Regal Aviation Insurance,https://www.crunchbase.com/organization/regal-aviation-insurance,"Hillsboro, Oregon, United States","Regal Aviation Insurance is offers corporate aviation insurance, aerial application insurance, instruction and rental insurance, commercial aircraft insurance, charter insurance, helicopter insurance and more.",Active,For Profit,,,1986-01-01,year,"Aerospace, Commercial Insurance, Insurance"
Pulse Research Lab,https://www.crunchbase.com/organization/pulse-research-lab,"Torrance, California, United States",,Active,For Profit,,,1990-01-01,year,"Aerospace, Consumer Electronics, Electronics, Manufacturing"
Classic Aviation,https://www.crunchbase.com/organization/classic-aviation,"Woods Cross, Utah, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Transportation"
Allied Cleanrooms,https://www.crunchbase.com/organization/allied-cleanrooms,"Orange, California, United States",,Active,For Profit,,,1989-01-01,day,"Aerospace, Construction, Manufacturing, Pharmaceutical"
Panther Premium Logistics,https://www.crunchbase.com/organization/panther-premium-logistics,"Medina, Ohio, United States",,Active,For Profit,,,1992-01-01,year,"Air Transportation, Logistics, Railroad, Shipping, Transportation"
Avjobs,https://www.crunchbase.com/organization/avjobs,"Littleton, Colorado, United States","The Leading Aviation, Airline, Airport and Aerospace Job Site - All Aviation Jobs, All Categories. Thousands of new jobs monthly, resumes, interview assistance, private professional email. As The Leading Aviation, Airline & Airport Job Site (Founded in 1988), Avjobs.com fills two significant voids in the Airline, Airport, Aerospace, & Aviation job market by providing a common meeting place and advanced tools for aviation employers and applicants. Serious, motivated job seekers pay a monthly fee to access thousands of job postings in the aviation industry; thus streamlining their job search. Avjobs also builds professional resumes to aviation standards, provides interview assistance, coaches applicants through the job search process, and even issues private â€“ professional email addressâ€™s for professional presentation and privacy concerns. Employers, meanwhile, post and manage their own openings using Avjobs recruiting tools, and are able to reach highly-qualified applicants directly by searching our applicant database. The Avjobs fee to job seekers discourages the not-so-serious candidates, while at the same time building a loyal community of serious and qualified aviation job seekers. The Avjobs Applicant Portal is easy to use and offers numerous features and tools to guide you, help you find jobs and achieve your career goals. Whether you are changing jobs or changing careers, you have come to the right place. Avjobs was founded in 1988 to address the growing need of aviation organizations of all sizes to acquire, retain, and better serve their employees.  Today, Avjobs is the world's leading provider of eRecruiting application software, applicants to aviation employers, and employment information to applicants - with more than 8,000 partner companies who operate in more than 200 countries around the world.",Active,For Profit,,,1988-01-01,year,"Aerospace, Transportation"
AEK Technology,https://www.crunchbase.com/organization/aek-technology,"Sylmar, California, United States",,Active,For Profit,,,1993-01-01,year,"Aerospace, Hardware, Industrial"
TestVonics,https://www.crunchbase.com/organization/testvonics,"Peterborough, New Hampshire, United States",,Active,For Profit,,,1991-01-01,year,"Aerospace, Industrial, Manufacturing"
Aircraft Engineering & Installation Services,https://www.crunchbase.com/organization/aircraft-engineering-installation-services,"Orlando, Florida, United States",,Active,For Profit,,,1993-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
Freight Runners Express,https://www.crunchbase.com/organization/freight-runners-express,"Milwaukee, Wisconsin, United States","Freight Runners Express provides scheduled and on demand cargo flights. They provide passenger aircraft for sports teams, executives, corporate shuttles, and personal travel. They offer aircraft for business meetings, special events, or sporting events.",Active,For Profit,,,1985-01-01,year,"Air Transportation, Commercial, Travel"
Cygnus,https://www.crunchbase.com/organization/cygnus-21d4,"Ponderay, Idaho, United States",,Active,For Profit,,,1988-01-01,year,"Aerospace, Manufacturing, Wholesale"
Aero Telemetry,https://www.crunchbase.com/organization/aero-telemetry,"Huntington Beach, California, United States",Aero Telemetry designs and manufactures Unmanned Air Vehicles and electronic subsystem components for military and commercial applications. Aero Telemetry has developed the majority of its knowledge and experience working within the United States Military unmanned air vehicle (UAV) programs since the early 1990s.,Active,For Profit,,,1990-01-01,year,"Aerospace, Drones"
Zenith Aircraft,https://www.crunchbase.com/organization/zenith-aircraft,"Mexico, Missouri, United States",,Active,For Profit,,,1992-01-01,year,"Aerospace, Industrial, Manufacturing"
Aero Tech,https://www.crunchbase.com/organization/aero-tech-ed56,"Clovis, New Mexico, United States","Aero Tech provides control of brush and noxious plants, wildlife management, and firefighting and fire control services. Their services include aerial surveys, fire reclamation and aerial hydromulching, film production support, wind turbine operation and maintenance, forest protection, and charter air transportation services. They provide air and ground support for the film production industry with fixed-wing aircraft, helicopters, and spacious properties.",Active,For Profit,,,1988-01-01,year,"Aerospace, Air Transportation, Technical Support"
DAES Group,https://www.crunchbase.com/organization/daes-group,"Arlington, Texas, United States","DAES Group offers a range of consulting support, business and operations management, technical assistance, quality control, training, facility improvement, capital equipment, tools, component repair, and after-sales services for commercial airlines, brokers, and the defence industry. Their products include blasting, cleaning, and plating, component testing, docking systems and GSE equipment, non destructive testing, shot peening, thermal spray, wheel and brake equipment, wheel load scales, and more.",Active,For Profit,,,1994-01-01,year,"Aerospace, Commercial, Consulting, Project Management"
Skyward Aviation,https://www.crunchbase.com/organization/skyward-aviation,"Washington, Pennsylvania, United States","Skyward Aviation is an aerospace company. They provides  private jet charter, sales, and management services.  For inquiries, telephone and email contacts are used.",Active,For Profit,,,1993-01-01,year,"Aerospace, Air Transportation"
Flight Solutions,https://www.crunchbase.com/organization/flight-solutions,"Hendersonville, Tennessee, United States","Flight Solutions provides a comprehensive range of private aviation services. They provide a full range of brokerage services for purchasing and selling airplanes. They maximize the investment by weighing pricing, safety, and financing. They must grasp safety ratings, pricing, and reputation while choosing a charter service.",Active,For Profit,,,1991-01-01,year,"Aerospace, Commercial, Consulting"
VanAllen,https://www.crunchbase.com/organization/vanallen,"Peachtree City, Georgia, United States",,Active,For Profit,,,1993-01-01,year,Aerospace
Cametoid Technologies,https://www.crunchbase.com/organization/cametoid-technologies,"South Windsor, Connecticut, United States","Cametoid Technologies is a defense and space manufacturing. They services include lonized vapor seposition of aluminium, ivd aluminum coating, ndt, penetrant inspection, aluminum coatings, and aluminum coating.",Active,For Profit,,,1988-01-01,year,"Aerospace, Industrial, Manufacturing, Precious Metals"
Mechtronic Solutions,https://www.crunchbase.com/organization/mechtronic-solutions,"Albuquerque, New Mexico, United States","Mechtronic Solutions Inc. (MSI) began operations in 1993 and has grown to establish itself as a leading designer and manufacturer for automated test equipment, select flight systems, laboratory apparatuses, and data acquisition systems. From a modern, 21,000 sf facility in Albuquerque, New Mexico, MSI employs a multi-disciplinary team of mechanical engineers, electrical engineers, software and systems engineers, designers, and technicians who collaborate to design, analyze and build airborne technical packages, aerospace test systems, laboratory apparatus for government and private sector customers, data acquisition systems, scientific instruments, iron bird test systems and more. MSI oversees schedule execution and task compliance by employing experienced Program Managers who maintain Point of Contact with stakeholders and supply chain partners.",Active,For Profit,,,1993-01-01,year,"Aerospace, Automotive, Manufacturing"
